# Balancin telemetria  2026-05-26 09:42:51
# Cargar en MATLAB:
#   data = readmatrix('archivo.txt', 'CommentStyle','#');
# Columnas:
# t[s]	vd[m/s]	v[m/s]	theta[rad]	alpha[rad]	oml[rad/s]	omr[rad/s]	ul[V]	ur[V]	Sl	Sr	modo_sol
9.510	+0.000000	+0.150588	+0.056259	+0.933348	+14.532872	-12.687428	-10.264901	-10.264901	91	61	0
9.520	+0.000000	+0.142745	+0.051571	+0.911387	+14.532872	-13.033449	-10.264901	-10.264901	91	64	0
9.530	+0.000000	+0.142745	+0.051571	+0.834523	+14.532872	-13.033449	-10.264901	-10.264901	92	63	0
9.540	+0.000000	+0.150588	+0.053915	+0.724717	+14.532872	-12.687428	-10.264901	-10.264901	93	63	0
9.550	+0.000000	+0.150588	+0.058603	+0.691776	-14.532872	-13.033449	-10.264901	-10.264901	95	63	0
9.560	+0.000000	+0.156863	+0.039850	+0.603931	-14.186851	-13.033449	-10.264901	-10.264901	99	78	0
9.570	+0.000000	+0.150588	+0.009376	+0.570989	-14.532872	-13.033449	-10.264901	-10.264901	103	97	0
9.580	+0.000000	+0.156863	+0.021097	+0.505106	-14.186851	-13.033449	-10.264901	-10.264901	109	97	0
9.590	+0.000000	+0.177255	+0.011721	+0.417261	-13.840830	-12.226067	-10.264901	-10.264901	116	109	0
9.600	+0.000000	+0.142745	+0.025785	+0.395300	-14.532872	-13.379469	-10.264901	-10.264901	122	108	0
9.610	+0.000000	+0.156863	+0.018753	+0.318436	-14.186851	-13.033449	-10.264901	-10.264901	129	118	0
9.620	+0.000000	+0.156863	+0.028129	+0.241572	-14.186851	-13.033449	-10.264901	-10.264901	133	118	0
9.630	+0.000000	+0.163137	+0.018753	+0.153728	-13.840830	-13.033449	-10.264901	-10.264901	136	126	0
9.640	+0.000000	+0.156863	+0.018753	+0.098825	-14.186851	-13.033449	+8.692053	+8.692053	136	125	0
9.650	+0.000000	+0.150588	+0.016409	+0.054903	-14.186851	-13.379469	+5.215232	+5.215232	135	125	0
9.660	+0.000000	+0.150588	+0.011721	-0.021961	-14.532872	-13.033449	-0.910596	-0.827815	131	124	0
9.670	+0.000000	+0.136471	-0.007032	-0.076864	+14.532872	-13.379469	-5.794702	-5.711921	122	124	0
9.680	+0.000000	+0.083137	-0.035162	-0.131767	+13.033449	+14.532872	-10.513245	-10.513245	106	124	0
9.690	+0.000000	-0.086275	-0.063291	-0.296475	+8.073818	+9.919262	+10.264901	+10.264901	91	124	0
9.700	+0.000000	+0.120784	-0.082044	-0.461184	+2.306805	+4.613610	+10.264901	+10.264901	80	124	0
9.710	+0.000000	-0.054902	-0.093765	-0.603931	-2.768166	-0.461361	+10.264901	+10.264901	74	124	0
9.720	+0.000000	-0.155294	-0.096109	-0.614912	-5.882353	-3.114187	+10.264901	+10.264901	73	123	0
9.730	+0.000000	+0.174118	-0.093765	-0.691776	-7.727797	-5.420992	+10.264901	+10.264901	74	123	0
9.740	+0.000000	+0.125490	-0.089076	-0.812562	-8.881200	-7.035755	+10.264901	+10.264901	77	123	0
9.750	+0.000000	+0.078431	-0.077356	-0.801581	-10.034602	-8.535179	+10.264901	+10.264901	82	123	0
9.760	+0.000000	+0.039216	-0.065635	-0.933348	-10.841984	-10.034602	+10.264901	+10.264901	88	123	0
9.770	+0.000000	+0.010980	-0.053915	-1.010212	-11.188005	-11.188005	+10.264901	+10.264901	95	123	0
9.780	+0.000000	-0.007843	-0.035162	-1.152959	-11.649366	-11.995386	+10.264901	+10.264901	105	123	0
9.790	+0.000000	-0.028235	-0.016409	-1.251784	-11.649366	-13.148789	+10.264901	+10.264901	114	123	0
9.800	+0.000000	-0.036078	-0.002344	-1.284726	-11.649366	-13.494810	+10.264901	+10.264901	123	123	0
9.810	+0.000000	-0.048627	+0.014065	-1.262765	-11.995386	-13.956171	+10.264901	+10.264901	131	122	0
9.820	+0.000000	-0.069020	+0.023441	-1.273745	-12.341407	-14.648212	+10.264901	+10.264901	136	123	0
9.830	+0.000000	-0.075294	+0.030474	-1.273745	-12.802768	-14.648212	+10.264901	+10.264901	140	122	0
9.840	+0.000000	-0.089412	+0.035162	-1.262765	-13.148789	+14.532872	+10.264901	+10.264901	142	122	0
9.850	+0.000000	-0.103529	+0.035162	-1.240804	-13.494810	+14.186851	+10.264901	+10.264901	142	122	0
9.860	+0.000000	-0.103529	+0.037506	-1.251784	-13.494810	+14.186851	+10.264901	+10.264901	142	122	0
9.870	+0.000000	-0.116078	+0.035162	-1.306687	-13.956171	+13.840830	+10.264901	+10.264901	141	122	0
9.880	+0.000000	-0.122353	+0.030474	-1.339629	-14.302191	+13.840830	+10.264901	+10.264901	139	122	0
9.890	+0.000000	-0.116078	+0.028129	-1.350609	-13.956171	+13.840830	+10.264901	+10.264901	137	122	0
9.900	+0.000000	-0.122353	+0.021097	-1.328648	-14.302191	+13.840830	+10.264901	+10.264901	134	122	0
9.910	+0.000000	-0.136471	+0.016409	-1.273745	-14.648212	+13.379469	+10.264901	+10.264901	131	122	0
9.920	+0.000000	-0.130196	+0.007032	-1.240804	-14.648212	+13.840830	+10.264901	+10.264901	127	122	0
9.930	+0.000000	-0.130196	+0.000000	-1.218843	-14.648212	+13.840830	+10.264901	+10.264901	122	122	0
9.940	+0.000000	-0.130196	+0.000000	-1.240804	-14.648212	+13.840830	+10.264901	+10.264901	118	118	0
9.950	+0.000000	-0.142745	-0.007032	-1.240804	+14.532872	+13.379469	+10.264901	+10.264901	114	118	0
9.960	+0.000000	-0.136471	-0.004688	-1.174920	+14.532872	+13.840830	+10.264901	+10.264901	110	112	0
9.970	+0.000000	-0.136471	-0.011721	-1.120018	-14.648212	+13.379469	+10.264901	+10.264901	106	112	0
9.980	+0.000000	-0.142745	-0.016409	-1.087076	+14.532872	+13.379469	+10.264901	+10.264901	104	111	0
9.990	+0.000000	-0.130196	-0.007032	-1.043154	-14.648212	+13.840830	+10.264901	+10.264901	100	103	0
10.000	+0.000000	-0.156863	+0.016409	-1.021192	+14.186851	+13.033449	+10.264901	+10.264901	100	90	0
10.010	+0.000000	-0.136471	+0.035162	-1.010212	+14.532872	+13.840830	+10.264901	+10.264901	101	81	0
10.020	+0.000000	-0.150588	+0.039850	-0.955309	+14.186851	+13.379469	+10.264901	+10.264901	100	79	0
10.030	+0.000000	-0.142745	+0.051571	-0.889426	+14.532872	+13.379469	+10.264901	+10.264901	101	73	0
10.040	+0.000000	-0.150588	+0.049226	-0.867465	+14.186851	+13.379469	+10.264901	+10.264901	101	73	0
10.050	+0.000000	-0.150588	+0.053915	-0.812562	+14.186851	+13.379469	+10.264901	+10.264901	102	72	0
10.060	+0.000000	-0.142745	+0.056259	-0.735698	+14.532872	+13.379469	+10.264901	+10.264901	103	72	0
10.070	+0.000000	-0.150588	+0.058603	-0.702756	+14.186851	+13.379469	+10.264901	+10.264901	104	72	0
10.080	+0.000000	-0.150588	+0.063291	-0.658834	+14.186851	+13.379469	+10.264901	+10.264901	105	71	0
10.090	+0.000000	-0.150588	+0.070323	-0.625892	+14.186851	+13.379469	+10.264901	+10.264901	107	70	0
10.100	+0.000000	-0.142745	+0.075012	-0.516087	+14.532872	+13.379469	+10.264901	+10.264901	107	67	0
10.110	+0.000000	-0.156863	+0.082044	-0.428242	+14.186851	+13.033449	+10.264901	+10.264901	108	63	0
10.120	+0.000000	-0.150588	+0.089076	-0.395300	+14.186851	+13.379469	+10.264901	+10.264901	108	60	0
10.130	+0.000000	-0.142745	+0.100797	-0.384320	+14.532872	+13.379469	+10.264901	+10.264901	108	54	0
10.140	+0.000000	-0.136471	+0.105485	-0.362359	+14.532872	+13.840830	+10.264901	+10.264901	109	52	0
10.150	+0.000000	-0.142745	+0.105485	-0.263534	+14.186851	+13.840830	+10.264901	+10.264901	109	52	0
10.160	+0.000000	-0.136471	+0.121894	-0.175689	+14.532872	+13.840830	+10.264901	+10.264901	109	43	0
10.170	+0.000000	-0.130196	+0.138303	-0.098825	+14.532872	+14.186851	-8.029801	-8.029801	110	35	0
10.180	+0.000000	-0.130196	+0.145335	-0.109806	+14.532872	+14.186851	-9.105960	-9.105960	110	31	0
10.190	+0.000000	-0.103529	+0.154712	+0.065883	-14.302191	-14.648212	+5.463576	+5.463576	116	33	0
10.200	+0.000000	-0.048627	+0.152368	+0.164708	-12.802768	-13.148789	-10.264901	-10.264901	122	40	0
10.210	+0.000000	+0.092549	+0.147679	+0.219611	-8.881200	-8.881200	-10.264901	-10.264901	125	45	0
10.220	+0.000000	-0.067451	+0.152368	+0.318436	-1.614764	-2.422145	-10.264901	-10.264901	126	45	0
10.230	+0.000000	+0.100392	+0.142991	+0.274514	+2.998847	+2.652826	-10.264901	-10.264901	127	49	0
10.240	+0.000000	+0.188235	+0.145335	+0.340397	+5.305652	+5.305652	-10.264901	-10.264901	125	47	0
10.250	+0.000000	-0.160000	+0.150023	+0.461184	+6.459054	+7.266436	-10.264901	-10.264901	123	43	0
10.260	+0.000000	-0.106667	+0.152368	+0.625892	+8.073818	+8.765859	-10.264901	-10.264901	121	39	0
10.270	+0.000000	-0.065882	+0.147679	+0.658834	+9.227220	+9.919262	-10.264901	-10.264901	118	38	0
10.280	+0.000000	-0.039216	+0.142991	+0.658834	+9.573241	+11.072664	-10.264901	-10.264901	115	38	0
10.290	+0.000000	-0.025098	+0.142991	+0.768640	+10.380623	+11.072664	-10.264901	-10.264901	115	38	0
10.300	+0.000000	+0.001569	+0.142991	+0.823542	+11.072664	+11.880046	-10.264901	-10.264901	115	38	0
10.310	+0.000000	+0.036078	+0.140647	+0.944329	+11.880046	+13.033449	-10.264901	-10.264901	114	38	0
10.320	+0.000000	+0.062745	+0.154712	+1.043154	+12.687428	+13.840830	-10.264901	-10.264901	113	31	0
10.330	+0.000000	+0.062745	+0.152368	+1.043154	+12.226067	+14.186851	-10.264901	-10.264901	112	29	0
10.340	+0.000000	+0.083137	+0.152368	+1.120018	+13.033449	+14.532872	-10.264901	-10.264901	110	29	0
10.350	+0.000000	+0.095686	+0.150023	+1.185901	+13.379469	-14.532872	-10.264901	-10.264901	109	29	0
10.360	+0.000000	+0.103529	+0.145335	+1.174920	+13.379469	-14.186851	-10.264901	-10.264901	107	29	0
10.370	+0.000000	+0.109804	+0.142991	+1.185901	+13.379469	-13.840830	-10.264901	-10.264901	106	29	0
10.380	+0.000000	+0.109804	+0.138303	+1.284726	+13.379469	-13.840830	-10.264901	-10.264901	103	29	0
10.390	+0.000000	+0.116078	+0.138303	+1.306687	+13.379469	-13.379469	-10.264901	-10.264901	103	29	0
10.400	+0.000000	+0.116078	+0.138303	+1.306687	+13.379469	-13.379469	-10.264901	-10.264901	103	29	0
10.410	+0.000000	+0.122353	+0.135959	+1.295707	+13.379469	-13.033449	-10.264901	-10.264901	103	30	0
10.420	+0.000000	+0.122353	+0.140647	+1.273745	+13.379469	-13.033449	-10.264901	-10.264901	105	29	0
10.430	+0.000000	+0.116078	+0.142991	+1.163940	+13.379469	-13.379469	-10.264901	-10.264901	107	30	0
10.440	+0.000000	+0.122353	+0.145335	+1.109037	+13.379469	-13.033449	-10.264901	-10.264901	107	29	0
10.450	+0.000000	+0.122353	+0.145335	+1.087076	+13.379469	-13.033449	-10.264901	-10.264901	108	30	0
10.460	+0.000000	+0.122353	+0.079700	+1.032173	+13.033449	-12.687428	-10.264901	-10.264901	107	63	0
10.470	+0.000000	+0.122353	+0.082044	+0.999231	+13.379469	-13.033449	-10.264901	-10.264901	105	61	0
10.480	+0.000000	+0.122353	+0.079700	+0.955309	+13.379469	-13.033449	-10.264901	-10.264901	102	59	0
10.490	+0.000000	+0.136471	+0.082044	+0.944329	+13.840830	-12.687428	-10.264901	-10.264901	101	56	0
10.500	+0.000000	+0.136471	+0.079700	+0.933348	+13.840830	-12.687428	-10.264901	-10.264901	98	55	0
10.510	+0.000000	+0.130196	+0.077356	+0.911387	+13.840830	-13.033449	-10.264901	-10.264901	95	53	0
10.520	+0.000000	+0.136471	+0.075012	+0.889426	+13.840830	-12.687428	-10.264901	-10.264901	94	53	0
10.530	+0.000000	+0.142745	+0.067979	+0.856484	+14.186851	-12.687428	-10.264901	-10.264901	93	56	0
10.540	+0.000000	+0.130196	+0.063291	+0.779620	+13.840830	-13.033449	-10.264901	-10.264901	91	57	0
10.550	+0.000000	+0.142745	+0.058603	+0.746678	+14.186851	-12.687428	-10.264901	-10.264901	91	59	0
10.560	+0.000000	+0.142745	+0.051571	+0.713737	+14.532872	-13.033449	-10.264901	-10.264901	90	62	0
10.570	+0.000000	+0.150588	+0.042194	+0.702756	+14.532872	-12.687428	-10.264901	-10.264901	91	69	0
10.580	+0.000000	+0.142745	+0.037506	+0.702756	+14.532872	-13.033449	-10.264901	-10.264901	91	70	0
10.590	+0.000000	+0.150588	+0.023441	+0.614912	+14.532872	-12.687428	-10.264901	-10.264901	91	79	0
10.600	+0.000000	+0.150588	+0.014065	+0.603931	-14.532872	-13.033449	-10.264901	-10.264901	92	84	0
10.610	+0.000000	+0.156863	+0.011721	+0.527067	-14.532872	-12.687428	-10.264901	-10.264901	97	90	0
10.620	+0.000000	+0.142745	+0.007032	+0.538048	+14.532872	-13.033449	-10.264901	-10.264901	100	96	0
10.630	+0.000000	+0.163137	+0.009376	+0.483145	-14.186851	-12.687428	-10.264901	-10.264901	106	100	0
10.640	+0.000000	+0.150588	+0.007032	+0.395300	-14.532872	-13.033449	-10.264901	-10.264901	112	108	0
10.650	+0.000000	+0.150588	+0.011721	+0.285495	-14.532872	-13.033449	-10.264901	-10.264901	118	110	0
10.660	+0.000000	+0.163137	+0.007032	+0.208631	-14.186851	-12.687428	-10.264901	-10.264901	123	118	0
10.670	+0.000000	+0.156863	+0.009376	+0.219611	-14.186851	-13.033449	-10.264901	-10.264901	126	120	0
10.680	+0.000000	+0.169412	+0.007032	+0.164708	-14.186851	-12.226067	-10.264901	-10.264901	128	124	0
10.690	+0.000000	+0.156863	+0.007032	+0.054903	-14.186851	-13.033449	+5.380795	+5.380795	128	124	0
10.700	+0.000000	+0.150588	+0.009376	-0.054903	-14.532872	-13.033449	-3.476821	-3.476821	125	119	0
10.710	+0.000000	+0.116078	+0.016409	-0.142747	+14.186851	-14.186851	-10.513245	-10.513245	120	111	0
10.720	+0.000000	-0.010980	+0.000000	-0.219611	+10.380623	+11.880046	+10.264901	+10.264901	111	111	0
10.730	+0.000000	+0.180392	-0.023441	-0.351378	+4.152249	+6.113033	+10.264901	+10.264901	99	111	0
10.740	+0.000000	-0.028235	-0.037506	-0.395300	-1.960784	+0.346021	+10.264901	+10.264901	91	111	0
10.750	+0.000000	-0.122353	-0.044538	-0.395300	-5.074971	-1.960784	+10.264901	+10.264901	88	111	0
10.760	+0.000000	+0.200784	-0.039850	-0.483145	-7.035755	-4.728950	+10.264901	+10.264901	90	111	0
10.770	+0.000000	+0.139608	-0.032818	-0.592950	-8.535179	-6.574394	+10.264901	+10.264901	93	110	0
10.780	+0.000000	+0.092549	-0.021097	-0.669814	-9.342561	-8.535179	+10.264901	+10.264901	100	110	0
10.790	+0.000000	+0.045490	-0.007032	-0.702756	-10.495963	-10.034602	+10.264901	+10.264901	107	111	0
10.800	+0.000000	+0.025098	+0.007032	-0.801581	-10.495963	-11.188005	+10.264901	+10.264901	115	110	0
10.810	+0.000000	-0.015686	+0.025785	-0.867465	-11.649366	-12.341407	+10.264901	+10.264901	121	107	0
10.820	+0.000000	-0.028235	+0.035162	-0.955309	-11.649366	-13.148789	+10.264901	+10.264901	126	106	0
10.830	+0.000000	-0.042353	+0.016409	-1.043154	-11.649366	-13.956171	+10.264901	+10.264901	129	119	0
10.840	+0.000000	-0.062745	+0.021097	-1.065115	-11.995386	-14.648212	+10.264901	+10.264901	131	119	0
10.850	+0.000000	-0.075294	+0.007032	-1.032173	-12.802768	-14.648212	+10.264901	+10.264901	132	128	0
10.860	+0.000000	-0.083137	+0.009376	-1.032173	-12.802768	+14.532872	+10.264901	+10.264901	133	127	0
10.870	+0.000000	-0.095686	+0.007032	-1.032173	-13.148789	+14.186851	+10.264901	+10.264901	132	127	0
10.880	+0.000000	-0.103529	+0.007032	-1.065115	-13.148789	+13.840830	+10.264901	+10.264901	130	126	0
10.890	+0.000000	-0.116078	+0.007032	-1.087076	-13.956171	+13.840830	+10.264901	+10.264901	128	123	0
10.900	+0.000000	-0.116078	+0.007032	-1.109037	-13.956171	+13.840830	+10.264901	+10.264901	124	120	0
10.910	+0.000000	-0.116078	+0.004688	-1.120018	-13.956171	+13.840830	+10.264901	+10.264901	121	118	0
10.920	+0.000000	-0.136471	+0.002344	-1.109037	-14.648212	+13.379469	+10.264901	+10.264901	117	115	0
10.930	+0.000000	-0.136471	+0.002344	-1.054134	-14.648212	+13.379469	+10.264901	+10.264901	113	111	0
10.940	+0.000000	-0.122353	+0.000000	-1.021192	-14.302191	+13.840830	+10.264901	+10.264901	109	108	0
10.950	+0.000000	-0.136471	+0.000000	-0.966290	-14.648212	+13.379469	+10.264901	+10.264901	105	104	0
10.960	+0.000000	-0.122353	+0.000000	-0.944329	-14.302191	+13.840830	+10.264901	+10.264901	102	101	0
10.970	+0.000000	-0.142745	+0.004688	-0.966290	+14.532872	+13.379469	+10.264901	+10.264901	99	97	0
10.980	+0.000000	-0.136471	+0.007032	-0.900406	-14.648212	+13.379469	+10.264901	+10.264901	98	93	0
10.990	+0.000000	-0.130196	+0.018753	-0.878445	-14.648212	+13.840830	+10.264901	+10.264901	97	86	0
11.000	+0.000000	-0.142745	+0.023441	-0.845503	+14.532872	+13.379469	+10.264901	+10.264901	95	82	0
11.010	+0.000000	-0.136471	+0.032818	-0.845503	-14.648212	+13.379469	+10.264901	+10.264901	96	78	0
11.020	+0.000000	-0.142745	+0.039850	-0.834523	+14.532872	+13.379469	+10.264901	+10.264901	98	76	0
11.030	+0.000000	-0.130196	+0.044538	-0.801581	-14.648212	+13.840830	+10.264901	+10.264901	97	72	0
11.040	+0.000000	-0.150588	+0.053915	-0.724717	+14.532872	+13.033449	+10.264901	+10.264901	98	68	0
11.050	+0.000000	-0.130196	+0.053915	-0.680795	-14.648212	+13.840830	+10.264901	+10.264901	98	69	0
11.060	+0.000000	-0.136471	+0.056259	-0.625892	-14.648212	+13.379469	+10.264901	+10.264901	99	68	0
11.070	+0.000000	-0.136471	+0.060947	-0.614912	-14.648212	+13.379469	+10.264901	+10.264901	101	68	0
11.080	+0.000000	-0.136471	+0.063291	-0.570989	+14.532872	+13.840830	+10.264901	+10.264901	102	68	0
11.090	+0.000000	-0.136471	+0.065635	-0.516087	-14.648212	+13.379469	+10.264901	+10.264901	104	68	0
11.100	+0.000000	-0.136471	+0.067979	-0.428242	+14.532872	+13.840830	+10.264901	+10.264901	105	68	0
11.110	+0.000000	-0.136471	+0.070323	-0.373339	-14.648212	+13.379469	+10.264901	+10.264901	106	68	0
11.120	+0.000000	-0.130196	+0.070323	-0.351378	-14.648212	+13.840830	+10.264901	+10.264901	107	69	0
11.130	+0.000000	-0.136471	+0.072668	-0.373339	-14.648212	+13.379469	+10.264901	+10.264901	107	68	0
11.140	+0.000000	-0.136471	+0.072668	-0.296475	-14.648212	+13.379469	+10.264901	+10.264901	108	69	0
11.150	+0.000000	-0.130196	+0.072668	-0.164708	-14.648212	+13.840830	+10.264901	+10.264901	108	69	0
11.160	+0.000000	-0.130196	+0.072668	-0.109806	-14.648212	+13.840830	-8.609272	-8.609272	108	69	0
11.170	+0.000000	-0.122353	+0.072668	-0.054903	-14.302191	+13.840830	-4.139073	-4.139073	109	69	0
11.180	+0.000000	-0.122353	+0.072668	-0.065883	-14.302191	+13.840830	-5.380795	-5.463576	108	69	0
11.190	+0.000000	-0.089412	+0.075012	-0.076864	-13.148789	+14.532872	-6.043046	-6.043046	109	68	0
11.200	+0.000000	-0.075294	+0.075012	+0.000000	-12.802768	-14.648212	+0.413907	+0.413907	110	69	0
11.210	+0.000000	-0.062745	+0.077356	+0.065883	-12.341407	-14.302191	+5.298013	+5.215232	110	69	0
11.220	+0.000000	-0.007843	+0.077356	+0.153728	-10.841984	-12.802768	-10.264901	-10.264901	111	68	0
11.230	+0.000000	+0.145882	+0.084388	+0.285495	-6.574394	-8.189158	-10.264901	-10.264901	114	68	0
11.240	+0.000000	-0.048627	+0.096109	+0.527067	-0.461361	-2.422145	-10.264901	-10.264901	120	69	0
11.250	+0.000000	+0.120784	+0.096109	+0.538048	+3.806228	+2.998847	-10.264901	-10.264901	120	69	0
11.260	+0.000000	-0.174118	+0.089076	+0.494125	+6.920415	+6.113033	-10.264901	-10.264901	117	69	0
11.270	+0.000000	-0.125490	+0.084388	+0.592950	+8.073818	+7.612457	-10.264901	-10.264901	114	69	0
11.280	+0.000000	-0.072157	+0.077356	+0.636873	+9.227220	+9.573241	-10.264901	-10.264901	111	69	0
11.290	+0.000000	-0.051765	+0.072668	+0.461184	+9.919262	+9.919262	-10.264901	-10.264901	108	69	0
11.300	+0.000000	-0.025098	+0.077356	+0.483145	+11.072664	+10.380623	-10.264901	-10.264901	110	68	0
11.310	+0.000000	+0.007843	+0.077356	+0.538048	+11.534025	+11.880046	-10.264901	-10.264901	111	69	0
11.320	+0.000000	+0.036078	+0.079700	+0.538048	+12.226067	+12.687428	-10.264901	-10.264901	112	68	0
11.330	+0.000000	+0.054902	+0.079700	+0.581970	+12.226067	+13.840830	-10.264901	-10.264901	111	69	0
11.340	+0.000000	+0.069020	+0.079700	+0.603931	+12.687428	+14.186851	-10.264901	-10.264901	112	68	0
11.350	+0.000000	+0.075294	+0.079700	+0.570989	+12.687428	+14.532872	-10.264901	-10.264901	111	68	0
11.360	+0.000000	+0.083137	+0.075012	+0.527067	+12.687428	-14.532872	-10.264901	-10.264901	110	69	0
11.370	+0.000000	+0.109804	+0.072668	+0.538048	+13.379469	-13.840830	-10.264901	-10.264901	108	68	0
11.380	+0.000000	+0.116078	+0.067979	+0.450203	+13.840830	-13.840830	-10.264901	-10.264901	106	68	0
11.390	+0.000000	+0.116078	+0.067979	+0.417261	+13.840830	-13.840830	-10.264901	-10.264901	104	68	0
11.400	+0.000000	+0.122353	+0.065635	+0.406281	+13.840830	-13.379469	-10.264901	-10.264901	104	69	0
11.410	+0.000000	+0.130196	+0.058603	+0.395300	+14.186851	-13.379469	-10.264901	-10.264901	103	71	0
11.420	+0.000000	+0.136471	+0.053915	+0.351378	+14.532872	-13.379469	-10.264901	-10.264901	102	73	0
11.430	+0.000000	+0.136471	+0.049226	+0.340397	+14.186851	-13.033449	-10.264901	-10.264901	102	75	0
11.440	+0.000000	+0.142745	+0.044538	+0.318436	-14.532872	-13.379469	-10.264901	-10.264901	102	77	0
11.450	+0.000000	+0.156863	+0.042194	+0.296475	-14.532872	-12.687428	-10.264901	-10.264901	102	79	0
11.460	+0.000000	+0.142745	+0.042194	+0.252553	-14.532872	-13.379469	-10.264901	-10.264901	101	79	0
11.470	+0.000000	+0.156863	+0.035162	+0.263534	-14.186851	-13.033449	-10.264901	-10.264901	101	82	0
11.480	+0.000000	+0.156863	+0.028129	+0.263534	-14.186851	-13.033449	-10.264901	-10.264901	101	85	0
11.490	+0.000000	+0.150588	+0.016409	+0.241572	-14.186851	-13.379469	-10.264901	-10.264901	101	91	0
11.500	+0.000000	+0.163137	+0.016409	+0.230592	-13.840830	-13.033449	-10.264901	-10.264901	102	92	0
11.510	+0.000000	+0.163137	+0.004688	+0.197650	-13.840830	-13.033449	-10.264901	-10.264901	103	100	0
11.520	+0.000000	+0.169412	+0.002344	+0.197650	-13.840830	-12.687428	-10.264901	-10.264901	106	104	0
11.530	+0.000000	+0.169412	+0.002344	+0.186670	-13.379469	-13.033449	-10.264901	-10.264901	111	109	0
11.540	+0.000000	+0.163137	+0.000000	+0.164708	-13.840830	-13.033449	-10.264901	-10.264901	115	114	0
11.550	+0.000000	+0.177255	+0.002344	+0.120786	-13.033449	-13.033449	+10.513245	+10.513245	120	118	0
11.560	+0.000000	+0.156863	+0.004688	+0.109806	-13.840830	-13.379469	+9.519868	+9.519868	126	122	0
11.570	+0.000000	+0.177255	+0.007032	+0.076864	-13.033449	-13.033449	+6.788079	+6.788079	131	126	0
11.580	+0.000000	+0.169412	+0.009376	+0.000000	-13.379469	-13.033449	+0.910596	+0.910596	135	130	0
11.590	+0.000000	+0.156863	+0.009376	-0.054903	-13.840830	-13.379469	-3.890728	-3.807947	139	133	0
11.600	+0.000000	+0.130196	+0.011721	-0.120786	-14.186851	-14.532872	-9.188742	-9.188742	141	135	0
11.610	+0.000000	+0.007843	+0.014065	-0.208631	+11.534025	+11.880046	+10.264901	+10.264901	143	135	0
11.620	+0.000000	-0.186667	+0.016409	-0.219611	+5.305652	+6.920415	+10.264901	+10.264901	145	135	0
11.630	+0.000000	+0.032941	+0.018753	-0.208631	+0.346021	+1.499423	+10.264901	+10.264901	146	135	0
11.640	+0.000000	-0.095686	+0.021097	-0.230592	-3.921569	-1.614764	+10.264901	+10.264901	147	136	0
11.650	+0.000000	-0.181961	+0.021097	-0.285495	-6.574394	-3.921569	+10.264901	+10.264901	148	136	0
11.660	+0.000000	+0.145882	+0.021097	-0.307456	-8.881200	-5.882353	+10.264901	+10.264901	148	136	0
11.670	+0.000000	+0.106667	+0.021097	-0.351378	-9.342561	-7.727797	+10.264901	+10.264901	149	137	0
11.680	+0.000000	+0.065882	+0.021097	-0.384320	-10.034602	-9.342561	+10.264901	+10.264901	149	136	0
11.690	+0.000000	+0.059608	+0.018753	-0.516087	-9.688581	-10.034602	+10.264901	+10.264901	149	138	0
11.700	+0.000000	+0.010980	+0.016409	-0.581970	-10.841984	-11.649366	+10.264901	+10.264901	148	138	0
11.710	+0.000000	-0.001569	+0.014065	-0.614912	-11.188005	-11.995386	+10.264901	+10.264901	147	138	0
11.720	+0.000000	-0.021961	+0.014065	-0.603931	-11.649366	-12.802768	+10.264901	+10.264901	146	137	0
11.730	+0.000000	-0.036078	+0.014065	-0.658834	-11.995386	-13.148789	+10.264901	+10.264901	144	136	0
11.740	+0.000000	-0.062745	+0.014065	-0.647853	-12.802768	-13.956171	+10.264901	+10.264901	144	136	0
11.750	+0.000000	-0.062745	+0.014065	-0.691776	-12.341407	-14.302191	+10.264901	+10.264901	142	134	0
11.760	+0.000000	-0.062745	+0.011721	-0.680795	-12.802768	-13.956171	+10.264901	+10.264901	141	134	0
11.770	+0.000000	-0.075294	+0.014065	-0.680795	-12.802768	-14.648212	+10.264901	+10.264901	140	132	0
11.780	+0.000000	-0.089412	+0.009376	-0.680795	-13.148789	+14.532872	+10.264901	+10.264901	138	132	0
11.790	+0.000000	-0.095686	+0.007032	-0.680795	-13.494810	+14.532872	+10.264901	+10.264901	136	131	0
11.800	+0.000000	-0.095686	+0.007032	-0.669814	-13.148789	+14.186851	+10.264901	+10.264901	134	130	0
11.810	+0.000000	-0.109804	+0.002344	-0.713737	-13.494810	+13.840830	+10.264901	+10.264901	131	129	0
11.820	+0.000000	-0.109804	+0.004688	-0.724717	-13.956171	+14.186851	+10.264901	+10.264901	129	126	0
11.830	+0.000000	-0.109804	+0.004688	-0.790601	-13.494810	+13.840830	+10.264901	+10.264901	126	123	0
11.840	+0.000000	-0.122353	+0.002344	-0.845503	-14.302191	+13.840830	+10.264901	+10.264901	123	121	0
11.850	+0.000000	-0.116078	+0.002344	-0.900406	-13.956171	+13.840830	+10.264901	+10.264901	120	119	0
11.860	+0.000000	-0.130196	+0.002344	-0.911387	-14.302191	+13.379469	+10.264901	+10.264901	118	116	0
11.870	+0.000000	-0.116078	+0.002344	-0.856484	-13.956171	+13.840830	+10.264901	+10.264901	114	112	0
11.880	+0.000000	-0.130196	+0.007032	-0.867465	-14.302191	+13.379469	+10.264901	+10.264901	113	108	0
